Comment,Rating,PhoBERT_Text,SVM_Text
"Mình order 1 salad gà sốt mù tạt mật ong + 20k topping tôm. Các bạn xem quán giao hàng thế này có chấp nhận đc ko?
- Ko có topping tôm, vẫn bị tính tiền
- Ko có trứng như trong mô tả món
- Chọn sốt mù tạt mật ong nhưng giao sốt chanh leo?
- Thịt gà lạnh ngắt kiểu lôi tủ lạnh ra, ăn tanh lòm và kiểu chưa chín
- Salad gồm xà lách, táo, khoai tây, đậu đũa. Có giống mô tả về món này các bạn đăng ko ạ??

Có phải các bạn lôi 1 phần thừa từ hôm qua giao cho mình vì mình dùng code KM và giảm giá airpay ko ah??
Gọi điện hotline trên fan page khiếu nại thì: 
- Alo bạn ơi mình có order salad
+ Vâng bạn nói đi?
- Mình nhận đc salad ko đúng yêu cầu bla bla...
+ Bạn để mình chuyển lời với bếp rồi gọi lại sau
- Mình muốn giải quyết luôn bla bla
+ Xin lỗi bạn số điện thoại này chuyển đổi cho người khác rồi mình ko liên quan nữa
> Ôi lúc đầu tưởng mình gọi order món hay sao í cứ vâng vâng xong rồi thấy khiếu nại thì chối bay chối biến
Làm ăn kiểu gì vậy??? 

Thực sự mua bực vào người. Chưa kể món salad chán ko nuốt nổi!!!!",0,mình order 1 salad gà sốt mù_tạt mật_ong 20k topping tôm các bạn xem quán giao hàng thế này có chấp_nhận được không không có topping tôm vẫn bị tính tiền không có trứng như trong mô_tả món chọn sốt mù_tạt mật_ong nhưng giao sốt chanh leo thịt gà lạnh_ngắt kiểu lôi tủ_lạnh ra ăn tanh lòm và kiểu chưa chín salad gồm xà_lách táo khoai_tây đậu_đũa có giống mô_tả về món này các bạn đăng không ạ có phải các bạn lôi 1 phần thừa từ hôm_qua giao cho mình vì mình dùng code km và giảm_giá airpay không ah gọi điện hotline trên fan page khiếu_nại thì alo bạn ơi mình có order salad vâng bạn nói đi mình nhận được salad không đúng yêu_cầu bla bla bạn để mình chuyển lời với bếp rồi gọi lại sau mình muốn giải_quyết luôn bla bla xin_lỗi bạn số điện_thoại này chuyển_đổi cho người khác rồi mình không liên_quan nữa ôi lúc đầu tưởng mình gọi order món hay sao í cứ vâng vâng xong rồi thấy khiếu_nại thì chối bay chối biến làm_ăn kiểu gì vậy thực_sự mua bực vào người chưa kể món salad chán không nuốt nổi,order 1 salad gà sốt mù_tạt mật_ong 20k topping tôm quán giao hàng chấp_nhận không không topping tôm tiền không trứng mô_tả món sốt mù_tạt mật_ong nhưng giao sốt chanh leo thịt gà lạnh_ngắt kiểu lôi tủ_lạnh lòm kiểu chưa chín salad xà_lách táo khoai_tây đậu_đũa mô_tả món đăng không lôi 1 thừa hôm_qua giao code km giảm_giá airpay không ah gọi điện hotline fan page khiếu_nại alo order salad đi salad không bla bla bếp gọi giải_quyết bla bla xin_lỗi điện_thoại chuyển_đổi không ôi đầu tưởng gọi order món í xong khiếu_nại chối bay chối biến làm_ăn kiểu mua bực chưa món salad chán không nuốt nổi
Giá bình dân nên mình cũng k hi vọng gì. Nhưng bao năm rồi mình thấy vị trà vẫn vậy không thay đổi. Mình k thích vị quá ngọt ở đây,0,giá bình_dân nên mình cũng không hi_vọng gì nhưng bao năm rồi mình thấy vị trà vẫn vậy không thay_đổi mình không thích vị quá ngọt ở đây,giá bình_dân không hi_vọng nhưng bao vị trà không không vị quá
"Không gian: nhỏ gọn sạch sẽ
Đồ ăn: Mình chưa ăn các món khác mới chỉ gọi Bún giò heo và Bún trộn mắm nêm. Ngon mà gần chuẩn vị hồi ăn ở Quảng Bình nên ăn miết.
Giá: vừa vừa tầm trung
Quán này gần nhà nên rất hay ra những hôm đi làm về muộn mà không có đồ ăn. Khổ FA thế đo, tâm sự dài dài cho đủ từ mà không biết coa bị kiểm duyệt trừ điểm không, Thích quán này nên chẳng biết viết gì nhiều chỉ viết ngon với sach với rẻ thui. Thôi đủ rồi.",1,không_gian nhỏ gọn sạch_sẽ đồ ăn mình chưa ăn các món khác mới chỉ gọi bún giò heo và bún trộn mắm_nêm ngon mà gần chuẩn vị hồi ăn_ở quảng_bình nên ăn miết giá vừa vừa tầm trung quán này gần nhà nên rất hay ra những hôm đi làm về muộn mà không có đồ ăn khổ fa thế đo tâm_sự dài_dài cho đủ từ mà không biết coa bị kiểm_duyệt trừ điểm không thích quán này nên chẳng biết viết gì nhiều chỉ viết ngon với sach với rẻ thui thôi đủ rồi,không_gian gọn sạch_sẽ đồ chưa món gọi bún giò heo bún trộn mắm_nêm ngon chuẩn vị hồi ăn_ở quảng_bình miết giá tầm trung quán rất hôm đi muộn không đồ khổ fa đo tâm_sự dài_dài không coa kiểm_duyệt trừ không quán chẳng viết viết ngon sach rẻ thui
"Ăn ngon, sạch và thân thiện, thịt tươi ngon- ấn tượng sẽ quay lại vì mùi vị món đặc biệt",1,ăn ngon sạch và thân_thiện thịt tươi ngon ấn_tượng sẽ quay lại vì mùi_vị món đặc_biệt,ngon sạch thân_thiện thịt tươi ngon ấn_tượng mùi_vị món
"Treo đầu dê bán thịt chó, combo thiếu nước, thiếu sả chanh, không đúng loại bánh mỳ theo combo. Chỉ có 2 bánh mỳ mà vẫn tính giá đủ combo. Minh Nhật làm ăn láo.",0,treo đầu dê bán thịt chó combo thiếu nước thiếu sả chanh không đúng loại bánh mỳ theo combo chỉ có 2 bánh mỳ mà vẫn tính giá đủ combo minh nhật làm_ăn láo,treo đầu dê thịt chó combo sả chanh không bánh mỳ combo 2 bánh mỳ giá combo minh nhật làm_ăn láo
"mình đặt xuất sale giá gốc 180k.giao đến mà mình ngạc nhiên luôn.đến được 11c.chưa nói đến chất lượng.chứ bán giá gốc mà ntn thì chạy mất dép
k biết có phải sale làm bớt đi k.mình thử thì thấy khá cay.k có mùi thơm quất.
nchung la....",0,mình đặt xuất sale giá gốc 180k giao đến mà mình ngạc_nhiên luôn đến được 11c chưa nói đến chất_lượng chứ bán giá gốc mà ntn thì chạy mất dép không biết có phải sale làm bớt đi không mình thử thì thấy khá cay không có mùi thơm quất nchung la,xuất sale giá gốc 180k giao ngạc_nhiên 11c chưa chất_lượng giá gốc ntn chạy dép không sale bớt đi không thử cay không mùi thơm quất nchung la
"Bánh bao gà cay phomai thì trông rất đẹp mắt và ăn không bị quá ngọt cũng ko quá ngấy, bánh bao ngon miệng ghê luôn ấy",1,bánh_bao gà cay phomai thì trông rất đẹp_mắt và ăn_không bị quá ngọt cũng không quá ngấy bánh_bao ngon_miệng ghê luôn ấy,bánh_bao gà cay phomai trông rất đẹp_mắt ăn_không quá không quá ngấy bánh_bao ngon_miệng ghê
"Bánh kim sa của quán vẫn ngon xuất sắc, chất lượng từ xưa ko thay đổi, vỏ bên ngoài thơm mềm mại, xé nhẹ nhàng nhân kim sa bên trong chảy nhẹ ra béo ngậy luôn, dù vỏ hơi dày nhưng vỏ cũng ngon nên bỏ qua. Do mình order về nên kim sa ko chảy như lúc mới mua được",1,bánh kim_sa của quán vẫn ngon xuất_sắc chất_lượng từ xưa không thay_đổi vỏ bên ngoài thơm mềm_mại xé nhẹ_nhàng nhân kim_sa bên trong chảy nhẹ ra béo ngậy luôn dù vỏ hơi dày nhưng vỏ cũng ngon nên bỏ_qua do mình order về nên kim_sa không chảy như lúc mới mua được,bánh kim_sa quán ngon xuất_sắc chất_lượng xưa không vỏ thơm mềm_mại xé nhẹ_nhàng nhân kim_sa chảy nhẹ béo ngậy vỏ hơi dày nhưng vỏ ngon bỏ_qua order kim_sa không chảy mua
"Vẫn là câu chuyện u mê mì trộn indomie 

Không biết đến bao giờ mới hết u mê cái món này nữa... Trừ việc nó hổng có tốt cho sức khỏe thì nó rất hoàn hảo mà không phải sao ]]] thực ra nếu không dính đợt convention nào thì tui có thể ăn cái này mỗi ngày quá. Mì mềm mềm dinh dính, đậm gia vị, hơi cay cay nhẹ, một gói thì hơi ít mà hai gói lại thành ra hơi thừa. Đôi khi rủng rỉnh thì thêm chút topping. Ngon nhất là con tôm với miếng mực á, cái hồ lô chả ngon gì cả...",1,vẫn là câu_chuyện u_mê mì trộn indomie không biết đến bao_giờ mới hết u_mê cái món này nữa trừ việc nó hổng có tốt cho sức_khỏe thì nó rất hoàn_hảo mà không phải sao thực_ra nếu không dính đợt convention nào thì tui có_thể ăn cái này mỗi ngày quá mì mềm mềm dinh_dính đậm gia_vị hơi cay cay nhẹ một gói thì hơi ít mà hai gói lại thành_ra hơi thừa đôi_khi rủng_rỉnh thì thêm chút topping ngon nhất là con tôm với miếng mực á cái hồ_lô chả ngon gì cả,câu_chuyện u_mê mì trộn indomie không u_mê món trừ hổng sức_khỏe rất hoàn_hảo không không dính đợt convention tui quá mì mềm mềm dinh_dính đậm gia_vị hơi cay cay nhẹ gói hơi hai gói hơi thừa đôi_khi rủng_rỉnh chút topping ngon tôm miếng mực hồ_lô chả ngon
Mình order qua now 1 cốc bạc xỉu của cộng. Khi nhận được thật sự quá thất vọng. Lượng cf trong cốc bằng 1/3 dung tích cốc. Mình uống 3 ngụm là hết sạch 🤣🤣,0,mình order qua now 1 cốc bạc xỉu của cộng khi nhận được thật_sự quá thất_vọng lượng cf trong cốc bằng 1 3 dung_tích cốc mình uống 3 ngụm là hết sạch,order now 1 cốc bạc xỉu cộng quá thất_vọng cf cốc 1 3 dung_tích cốc uống 3 ngụm sạch
"Lần đầu tiên ăn nem nướng nha trang. Ban đầu nhìn miếng nem tưởng khô lắm, ai ngờ ăn rất mềm và ngọt thịt. Đến quán order số suất, thanh toán r mang phiếu ra bếp chờ lấy. Đĩa này là đĩa cho 2 người ăn. Ăn nhiều người hơn sẽ cho vào 1 đĩa to hơn. Mình thấy ý tưởng khá hay, giảm thiểu số lượng bát đũa phải rửa
Nhìn thế thôi mà ăn no lắm. Rau sống và bánh phở cho vừa vặn luôn k thiếu k thừa. Đặc biệt sốt chấm ăn rất ngon và vừa miệng. 
Chắc chắn sẽ quay lại. Điểm trừ là quán mặt tiền nhỏ k có chỗ để xe, phải gửi cách đấy mấy chục mét nhưng cũng k xa lắm.",1,lần đầu_tiên ăn nem nướng nha trang ban_đầu nhìn miếng nem tưởng khô lắm ai_ngờ ăn rất mềm và ngọt thịt đến quán order số suất thanh_toán rồi mang phiếu ra bếp chờ lấy đĩa này là đĩa cho 2 người ăn ăn nhiều người hơn sẽ cho vào 1 đĩa to hơn mình thấy ý_tưởng khá hay giảm_thiểu_số_lượng bát đũa phải rửa nhìn thế thôi mà ăn no lắm rau_sống và bánh_phở cho vừa_vặn luôn không thiếu không thừa đặc_biệt sốt chấm ăn rất ngon và vừa_miệng chắc_chắn sẽ quay lại điểm trừ là quán mặt_tiền nhỏ không có chỗ để xe phải gửi cách đấy mấy chục mét nhưng cũng không xa lắm,nem nướng nha trang ban_đầu miếng nem tưởng khô lắm ai_ngờ rất mềm thịt quán order suất thanh_toán phiếu bếp chờ đĩa đĩa 2 1 đĩa to ý_tưởng giảm_thiểu_số_lượng bát đũa rửa no lắm rau_sống bánh_phở vừa_vặn không không thừa sốt chấm rất ngon vừa_miệng trừ quán mặt_tiền không chỗ xe gửi đấy mấy chục mét nhưng không lắm
"Chả hiểu quán training nhân viên kiểu gì, thái độ phục vụ quá kém. Nhân viên trông xe thấy khách thì dửng dưng, hỏi để xe ở đâu lại chạy vào hỏi nv phục vụ xong 2 người đứng buôn chn với nhau bắt khách đứng ngoài chờ phải tầm 5p, xong đi ra chỉ cho cái chỗ để xe ngang phè phè giữa vỉa hè và không ai để nthe cả. Lên quán thì nv xếp cho cái bàn xong để khách ngồi chờ nthe 5 10p không ai mang nổi cái menu ra hay hỏi muốn ăn gì trong khi quán ko quá đông khách, nv cứ đứng đực ra :)) mình bực quá đi về luôn. Chán chả buồn nói",0,chả hiểu quán training nhân_viên kiểu gì thái_độ phục_vụ quá kém nhân_viên trông xe thấy khách thì dửng_dưng hỏi để xe ở đâu lại chạy vào hỏi nhân_viên phục_vụ xong 2 người đứng buôn chn với nhau bắt khách đứng ngoài chờ phải tầm 5p xong đi ra chỉ cho cái chỗ để xe ngang phè_phè giữa vỉa_hè và không ai để nthe cả lên quán thì nhân_viên xếp cho cái bàn xong để khách ngồi chờ nthe 5 10p không ai mang nổi cái menu ra hay hỏi muốn ăn gì trong khi quán không quá đông khách nhân_viên cứ đứng đực ra mình bực quá đi về luôn chán chả buồn nói,chả quán training nhân_viên kiểu thái_độ phục_vụ quá kém nhân_viên trông xe dửng_dưng xe chạy nhân_viên phục_vụ xong 2 đứng buôn chn bắt đứng chờ tầm 5p xong đi chỗ xe ngang vỉa_hè không nthe quán nhân_viên xếp bàn xong chờ nthe 5 10p không nổi menu quán không quá đông nhân_viên đứng đực bực quá đi chán chả buồn
"Quán mới chuyển dịch xuống dưới về phía gần trung kín. Không gian mới 3 tầng thì faj rộng rãi, sạch sẽ có điều hòa mát rượi. Đồ ăn ngon. Giá hợp lý. M thích nhất món lòng nướng, ăn ngậy và thơm lắm.hx. Nghĩ thôi đã thấy thèm😋 nhân viên phục vụ tốt.",1,quán mới chuyển_dịch xuống dưới về phía gần trung kín không_gian mới 3 tầng thì faj rộng_rãi sạch_sẽ có_điều hòa mát_rượi đồ ăn ngon giá hợp_lý mình thích nhất món lòng nướng ăn ngậy và thơm lắm hx nghĩ thôi đã thấy thèm nhân_viên phục_vụ tốt,quán chuyển_dịch trung kín không_gian 3 tầng faj rộng_rãi sạch_sẽ hòa mát_rượi đồ ngon giá hợp_lý món nướng ngậy thơm lắm hx thèm nhân_viên phục_vụ
"Mình uống của quán cũng vài lần rồi, mấy lần trước thấy khá là ngon, vừa miệng. Nhưng tối nay vừa mua 1 cốc sữa tươi trân châu đường đen quá quá là ngọt mặc dù mình đã chọn ÍT ĐƯỜNG, như kiểu cho đường hoá học vậy. 😟😟",0,mình uống của quán cũng vài lần rồi mấy lần trước thấy khá là ngon vừa_miệng nhưng tối nay vừa mua 1 cốc sữa_tươi trân_châu đường đen quá quá là ngọt mặc_dù mình đã chọn ít đường như kiểu cho đường hoá_học_vậy,uống quán mấy ngon vừa_miệng nhưng tối mua 1 cốc sữa_tươi trân_châu đường đen quá quá mặc_dù đường kiểu đường hoá_học_vậy
"Khung cảnh đẹp, thoáng mát. Có khu vui chơi cho trẻ em, hồ nước tự tạo, bãi cỏ...
Nhân viên chưa chuyên nghiệp. Khi mình xem menu có hướng dẫn tận tình toàn món đắt tiền. Mình gọi theo kiểu của mình thấy có vẻ hơi khó chịu và ko quên kèm theo 1 câu: Anh xác định là sẽ phải chờ lâu đấy ! 
Riêng điểm này mình cực kỳ kiêng kỵ, mất tiền mà bị đe doạ kiểu này mình ko thích tí nào.
Giá cực kỳ chát, 75k 1 bát phở là rẻ nhất, chưa kể đến các món khác.
Chất lượng đồ ăn tạm được.",0,khung_cảnh đẹp thoáng mát có khu vui_chơi cho trẻ_em hồ nước tự tạo bãi cỏ nhân_viên chưa chuyên_nghiệp khi mình xem menu có hướng_dẫn tận_tình toàn món đắt tiền mình gọi theo kiểu của mình thấy có vẻ hơi khó_chịu và không quên kèm theo 1 câu anh xác_định là sẽ phải chờ lâu đấy riêng điểm này mình cực_kỳ kiêng_kỵ mất tiền mà bị đe_doạ kiểu này mình không thích tí nào giá cực_kỳ chát 75k 1 bát phở là rẻ nhất chưa kể đến các món khác chất_lượng đồ ăn tạm được,khung_cảnh đẹp thoáng mát khu vui_chơi trẻ_em hồ bãi cỏ nhân_viên chưa chuyên_nghiệp menu hướng_dẫn tận_tình toàn món đắt tiền gọi kiểu vẻ hơi khó_chịu không quên kèm 1 câu xác_định chờ đấy cực_kỳ kiêng_kỵ tiền đe_doạ kiểu không tí giá cực_kỳ chát 75k 1 bát phở rẻ chưa món chất_lượng đồ tạm
